1200;0;1837,133025;112,2902876;
1200;1;1837,126087;112,3020458;
1200;2;1837,141571;112,2805484;
1200;3;1837,122357;112,3116165;
1200;4;1837,139353;112,3049506;
1300;0;1835,99639;112,2304589;
1300;1;1835,974557;112,2400239;
1300;2;1835,983788;112,2383061;
1300;3;1835,995745;112,2420012;
1300;4;1835,989842;112,2464407;
1400;0;1835,369366;112,2186549;
1400;1;1835,374187;112,2307015;
1400;2;1835,363776;112,2311329;
1400;3;1835,347358;112,215519;
1400;4;1835,360284;112,2218685;
1500;0;1834,891681;112,2068968;
1500;1;1834,891223;112,2213752;
1500;2;1834,899821;112,2268452;
1500;3;1834,894996;112,2303034;
1500;4;1834,901052;112,2267493;
1600;0;1834,102985;112,5368411;
1600;1;1834,100652;112,5498895;
1600;2;1834,101615;112,5461589;
1600;3;1834,089532;112,5587976;
1600;4;1834,097088;112,5465296;
1700;0;1833,595954;112,5437433;
1700;1;1833,577925;112,5462421;
1700;2;1833,583611;112,5465016;
1700;3;1833,590073;112,5466883;
1700;4;1833,58401;112,5568061;
1800;0;1833,086884;112,4736906;
1800;1;1833,090445;112,4779417;
1800;2;1833,094145;112,4773539;
1800;3;1833,094857;112,4893894;
1800;4;1833,086892;112,4746085;
1900;0;1832,548207;112,0260296;
1900;1;1832,561828;112,0302809;
1900;2;1832,552539;112,0391929;
1900;3;1832,548259;112,0305858;
1900;4;1832,555143;112,0217315;
2000;0;1832,127196;111,6249717;
2000;1;1832,139152;111,6152458;
2000;2;1832,133974;111,6317368;
2000;3;1832,130487;111,6147676;
2000;4;1832,134742;111,6235551;
2100;0;1831,708628;111,0639054;
2100;1;1831,705558;111,0591165;
2100;2;1831,710903;111,0636986;
2100;3;1831,7112;111,0574279;
2100;4;1831,709249;111,0630903;
2200;0;1831,194318;110,9527391;
2200;1;1831,204945;110,9423479;
2200;2;1831,194356;110,9523798;
2200;3;1831,193435;110,9565581;
2200;4;1831,199785;110,9476884;
2300;0;1830,5888;111,1182368;
2300;1;1830,58623;111,0753562;
2300;2;1830,627496;111,2416276;
2300;3;1830,613044;111,0852872;
2300;4;1830,631809;111,2121133;
2400;0;1829,923405;111,3328661;
2400;1;1829,920594;111,335221;
2400;2;1829,929656;111,3329786;
2400;3;1829,922617;111,3334227;
2400;4;1829,927822;111,3142923;
2500;0;1829,329065;111,9927019;
2500;1;1829,357786;111,9873703;
2500;2;1829,364226;111,9921837;
2500;3;1829,326278;111,9891935;
2500;4;1829,34003;111,9850381;
2600;0;1828,461633;111,9435694;
2600;1;1828,455531;111,9311601;
2600;2;1828,454792;111,9434499;
2600;3;1828,452257;111,939221;
2600;4;1828,45777;111,9400738;
2700;0;1827,632354;111,9139808;
2700;1;1827,60221;111,9066858;
2700;2;1827,608612;111,9055018;
2700;3;1827,608872;111,9148807;
2700;4;1827,598617;111,9121238;
2800;0;1826,855664;112,1269292;
2800;1;1826,85324;112,129239;
2800;2;1826,856601;112,1258823;
2800;3;1826,865341;112,1053853;
2800;4;1826,871671;112,1155425;
2900;0;1826,053781;111,7714214;
2900;1;1826,054394;111,7795815;
2900;2;1826,052971;111,7769013;
2900;3;1826,044242;111,7876818;
2900;4;1826,047963;111,791556;
3000;0;1824,946838;110,8617334;
3000;1;1824,943203;110,8603038;
3000;2;1824,951228;110,8620092;
3000;3;1824,944069;110,8584804;
3000;4;1824,940333;110,8601358;
3100;0;1824,380419;110,854634;
3100;1;1824,379645;110,8642279;
3100;2;1824,386151;110,8629431;
3100;3;1824,374807;110,8554874;
3100;4;1824,383208;110,8569044;
3200;0;1823,979613;110,6291131;
3200;1;1823,981699;110,6203424;
3200;2;1823,983245;110,6265524;
3200;3;1823,982835;110,621709;
3200;4;1823,977027;110,634237;
3300;0;1823,545968;111,034229;
3300;1;1823,542386;111,0318245;
3300;2;1823,548972;111,0276489;
3300;3;1823,545712;111,0308004;
3300;4;1823,547254;111,0285262;
3400;0;1822,747193;111,2535489;
3400;1;1822,740794;111,2651887;
3400;2;1822,739698;111,2714398;
3400;3;1822,737019;111,2737649;
3400;4;1822,736582;111,2699807;
3500;0;1822,291926;111,1642416;
3500;1;1822,286135;111,171748;
3500;2;1822,290497;111,175045;
3500;3;1822,29748;111,1709926;
3500;4;1822,288437;111,1626907;
3600;0;1821,653454;111,1290531;
3600;1;1821,657156;111,1192721;
3600;2;1821,663029;111,1295339;
3600;3;1821,655795;111,1265382;
3600;4;1821,661531;111,1223706;
3700;0;1821,324853;110,9785105;
3700;1;1821,328165;110,9751434;
3700;2;1821,323739;110,9836957;
3700;3;1821,326361;110,9879368;
3700;4;1821,327834;110,9830006;
3800;0;1820,637915;110,8069259;
3800;1;1820,628885;110,8072438;
3800;2;1820,63234;110,8053306;
3800;3;1820,632339;110,8093874;
3800;4;1820,630215;110,8056428;
3900;0;1820,042591;110,7478577;
3900;1;1820,049091;110,7530467;
3900;2;1820,06008;110,7985662;
3900;3;1820,051272;110,7851523;
3900;4;1820,057605;110,7931583;
4000;0;1819,42628;110,3361787;
4000;1;1819,429879;110,3354548;
4000;2;1819,426618;110,3283757;
4000;3;1819,424135;110,3418993;
4000;4;1819,427419;110,3354798;
4100;0;1818,814446;110,0401622;
4100;1;1818,803623;110,0495594;
4100;2;1818,814044;110,0335549;
4100;3;1818,812148;110,0387095;
4100;4;1818,814364;110,048869;
4200;0;1818,509563;110,0115979;
4200;1;1818,508509;110,0186793;
4200;2;1818,513385;110,0327773;
4200;3;1818,508295;110,0214337;
4200;4;1818,506407;110,0136304;
4300;0;1818,130925;110,0605652;
4300;1;1818,139472;110,0529587;
4300;2;1818,133919;110,0561166;
4300;3;1818,132662;110,0634482;
4300;4;1818,143658;110,043782;
4400;0;1817,663847;109,945002;
4400;1;1817,662342;109,9530254;
4400;2;1817,660798;109,936867;
4400;3;1817,655743;109,9540912;
4400;4;1817,656471;109,9507032;
4500;0;1817,056138;110,0427961;
4500;1;1817,067708;110,0414393;
4500;2;1817,050421;110,0412091;
4500;3;1817,056305;110,0364939;
4500;4;1817,053924;110,042489;
4600;0;1816,902466;109,7232204;
4600;1;1816,900197;109,7267498;
4600;2;1816,908812;109,7190021;
4600;3;1816,914977;109,7106375;
4600;4;1816,916877;109,7165715;
4700;0;1816,75696;109,6489391;
4700;1;1816,761572;109,6550081;
4700;2;1816,76084;109,6433865;
4700;3;1816,756842;109,6487627;
4700;4;1816,761287;109,6532393;
4800;0;1816,257768;109,5261958;
4800;1;1816,257509;109,5429563;
4800;2;1816,252068;109,5421642;
4800;3;1816,269776;109,5386977;
4800;4;1816,254809;109,5343571;
4900;0;1815,831166;109,6899574;
4900;1;1815,828792;109,6819303;
4900;2;1815,826071;109,6899834;
4900;3;1815,824711;109,6872548;
4900;4;1815,822248;109,6995053;
5000;0;1815,103356;109,8879699;
5000;1;1815,095144;109,8832129;
5000;2;1815,105393;109,8970909;
5000;3;1815,106577;109,88607;
5000;4;1815,10607;109,8863539;
5100;0;1814,337277;109,7459613;
5100;1;1814,338086;109,7440292;
5100;2;1814,336589;109,7458568;
5100;3;1814,333948;109,7451826;
5100;4;1814,335007;109,7463085;
5200;0;1813,665808;109,6367948;
5200;1;1813,678298;109,6393791;
5200;2;1813,675244;109,6360733;
5200;3;1813,659593;109,6452246;
5200;4;1813,675723;109,6423667;
5300;0;1812,93426;109,4569776;
5300;1;1812,931706;109,4522975;
5300;2;1812,9419;109,4522574;
5300;3;1812,924008;109,4542579;
5300;4;1812,940111;109,4512068;
5400;0;1812,366089;109,2853783;
5400;1;1812,354246;109,2909053;
5400;2;1812,355044;109,2887773;
5400;3;1812,357341;109,2888763;
5400;4;1812,366403;109,2868252;
5500;0;1811,683435;109,1639957;
5500;1;1811,703373;109,1643679;
5500;2;1811,678392;109,1608345;
5500;3;1811,70009;109,1592216;
5500;4;1811,667154;109,1677409;
5600;0;1810,973401;109,1657721;
5600;1;1810,982204;109,1692708;
5600;2;1810,97168;109,1692882;
5600;3;1810,99279;109,160226;
5600;4;1810,96319;109,1771295;
5700;0;1810,180311;109,154246;
5700;1;1810,172044;109,1429504;
5700;2;1810,175294;109,1459425;
5700;3;1810,185346;109,1449151;
5700;4;1810,177139;109,142494;
5800;0;1809,547879;109,1148997;
5800;1;1809,543751;109,1137731;
5800;2;1809,54705;109,1167447;
5800;3;1809,542448;109,1236736;
5800;4;1809,551953;109,1260089;
5900;0;1809,154032;109,0452899;
5900;1;1809,166583;109,0400221;
5900;2;1809,15515;109,0473368;
5900;3;1809,157109;109,0500012;
5900;4;1809,163307;109,0495852;
6000;0;1808,790263;108,8081975;
6000;1;1808,789065;108,8096076;
6000;2;1808,780997;108,8036318;
6000;3;1808,727862;108,9302361;
6000;4;1808,728625;108,9207211;
6100;0;1808,145275;108,6730198;
6100;1;1808,140796;108,6712887;
6100;2;1808,149977;108,6602281;
6100;3;1808,136539;108,67232;
6100;4;1808,140536;108,6760705;
6200;0;1807,264518;108,8106574;
6200;1;1807,273656;108,8029888;
6200;2;1807,264522;108,8068502;
6200;3;1807,277123;108,8056052;
6200;4;1807,271133;108,808261;
6300;0;1806,160093;109,3097714;
6300;1;1806,157815;109,3287406;
6300;2;1806,150244;109,3358857;
6300;3;1806,144253;109,336901;
6300;4;1806,154959;109,3327238;
6400;0;1805,464438;109,4853209;
6400;1;1805,452304;109,4800825;
6400;2;1805,459982;109,4811267;
6400;3;1805,430295;109,4849561;
6400;4;1805,436589;109,4854657;
6500;0;1804,872808;109,4170896;
6500;1;1804,817675;109,4105014;
6500;2;1804,80742;109,4205592;
6500;3;1804,813628;109,4194916;
6500;4;1804,806359;109,4192787;
6600;0;1804,225947;109,3365189;
6600;1;1804,2317;109,3436845;
6600;2;1804,234988;109,3410152;
6600;3;1804,244691;109,3319817;
6600;4;1804,231513;109,3441251;
6700;0;1804,17613;109,2962185;
6700;1;1804,185345;109,2921056;
6700;2;1804,238131;109,2714605;
6700;3;1804,225492;109,2731911;
6700;4;1804,190955;109,298591;
6800;0;1804,15966;108,9148016;
6800;1;1804,197024;108,9719835;
6800;2;1804,178918;108,8945991;
6800;3;1804,230353;108,9270935;
6800;4;1804,224662;108,9252803;
6900;0;1803,729496;108,7574289;
6900;1;1803,7266;108,7767382;
6900;2;1803,740529;108,7556797;
6900;3;1803,731421;108,7554027;
6900;4;1803,740727;108,7604977;
7000;0;1802,939339;108,721122;
7000;1;1802,987778;108,6931721;
7000;2;1802,978241;108,6999548;
7000;3;1802,985626;108,7000542;
7000;4;1802,986189;108,7013577;
7100;0;1802,334752;108,6483024;
7100;1;1802,308428;108,6583812;
7100;2;1802,333762;108,6489647;
7100;3;1802,340039;108,6446706;
7100;4;1802,31841;108,6584603;
7200;0;1801,577764;108,6330746;
7200;1;1801,57834;108,6347231;
7200;2;1801,576714;108,6363393;
7200;3;1801,565757;108,6450376;
7200;4;1801,58647;108,6407954;
7300;0;1800,795534;108,6572286;
7300;1;1800,800451;108,6472709;
7300;2;1800,796243;108,6548102;
7300;3;1800,821069;108,6483978;
7300;4;1800,79977;108,6575335;
7400;0;1800,050377;108,6174073;
7400;1;1800,048508;108,6184673;
7400;2;1800,042879;108,6192521;
7400;3;1800,044016;108,6240835;
7400;4;1800,040227;108,6249774;
7500;0;1799,261458;108,6930265;
7500;1;1799,266917;108,6825468;
7500;2;1799,272971;108,6816157;
7500;3;1799,287998;108,6875597;
7500;4;1799,276769;108,6818238;
7600;0;1798,483327;109,0634575;
7600;1;1798,474687;109,0642799;
7600;2;1798,480999;109,0626531;
7600;3;1798,478151;109,0686056;
7600;4;1798,486374;109,0626019;
7700;0;1797,591843;109,3935485;
7700;1;1797,58741;109,3983163;
7700;2;1797,596854;109,3899843;
7700;3;1797,590319;109,4050191;
7700;4;1797,600449;109,3886839;
7800;0;1796,798681;109,556797;
7800;1;1796,807932;109,5406537;
7800;2;1796,823557;109,5407081;
7800;3;1796,813132;109,5275971;
7800;4;1796,80951;109,5304156;
7900;0;1796,078311;109,6744524;
7900;1;1796,098428;109,672915;
7900;2;1796,101721;109,6634151;
7900;3;1796,109093;109,6192917;
7900;4;1796,094886;109,6617677;
8000;0;1795,260932;109,4532717;
8000;1;1795,288682;109,4719811;
8000;2;1795,28172;109,465338;
8000;3;1795,271149;109,4422172;
8000;4;1795,28816;109,4554307;
8100;0;1794,679197;108,8297535;
8100;1;1794,678366;108,8330874;
8100;2;1794,678783;108,8339132;
8100;3;1794,684937;108,8251193;
8100;4;1794,669856;108,8338708;
8200;0;1794,81015;108,5751492;
8200;1;1794,837035;108,5648477;
8200;2;1794,845885;108,5625122;
8200;3;1794,817822;108,5685981;
8200;4;1794,815271;108,5590141;
8300;0;1795,128791;108,5128278;
8300;1;1795,135252;108,5143207;
8300;2;1795,190275;108,4776566;
8300;3;1795,129073;108,5190352;
8300;4;1795,187038;108,4816641;
8400;0;1794,691226;108,3385155;
8400;1;1794,680997;108,3393683;
8400;2;1794,688876;108,3290646;
8400;3;1794,664868;108,3451486;
8400;4;1794,6928;108,333886;
8500;0;1794,70416;108,2697723;
8500;1;1794,710885;108,2728585;
8500;2;1794,72808;108,2674056;
8500;3;1794,73353;108,275536;
8500;4;1794,72298;108,2755108;
8600;0;1793,115446;108,3089528;
8600;1;1793,07251;108,3135558;
8600;2;1793,089119;108,3113566;
8600;3;1793,069641;108,3087818;
8600;4;1793,067669;108,3219915;
8700;0;1792,667667;108,2099565;
8700;1;1792,629248;108,2228481;
8700;2;1792,650721;108,211708;
8700;3;1792,664664;108,2045296;
8700;4;1792,632724;108,2169618;
8800;0;1791,842253;108,2187836;
8800;1;1791,82503;108,2221818;
8800;2;1791,821516;108,228124;
8800;3;1791,855635;108,2232836;
8800;4;1791,838162;108,2273288;
8900;0;1791,118242;108,1189518;
8900;1;1791,195601;108,12738;
8900;2;1791,185748;108,1371459;
8900;3;1791,140269;108,1274938;
8900;4;1791,188011;108,1329205;
9000;0;1790,685613;108,0714609;
9000;1;1790,686666;108,0736296;
9000;2;1790,671174;108,0783462;
9000;3;1790,665219;108,0735572;
9000;4;1790,679743;108,0784701;
9100;0;1789,960098;108,2434459;
9100;1;1789,950951;108,2432149;
9100;2;1789,963759;108,2528042;
9100;3;1789,943827;108,250309;
9100;4;1789,951076;108,242424;
9200;0;1789,339962;108,4097364;
9200;1;1789,328646;108,4082399;
9200;2;1789,318901;108,4072166;
9200;3;1789,320683;108,4049689;
9200;4;1789,322294;108,4027331;
9300;0;1788,828385;108,407427;
9300;1;1788,831422;108,4055555;
9300;2;1788,826546;108,4042518;
9300;3;1788,846381;108,4081852;
9300;4;1788,858211;108,4015794;
9400;0;1788,825982;108,478082;
9400;1;1788,825808;108,4774523;
9400;2;1788,820757;108,4710772;
9400;3;1788,78952;108,474794;
9400;4;1788,759146;108,4822228;
9500;0;1788,718419;108,3456663;
9500;1;1788,730037;108,3488871;
9500;2;1788,719878;108,349489;
9500;3;1788,720144;108,3480111;
9500;4;1788,71988;108,3473753;
9600;0;1788,254544;108,3169083;
9600;1;1788,258617;108,3137151;
9600;2;1788,256216;108,3223528;
9600;3;1788,257948;108,3206045;
9600;4;1788,267415;108,3238148;
9700;0;1787,812067;108,2917257;
9700;1;1787,797082;108,29275;
9700;2;1787,80422;108,2944275;
9700;3;1787,794736;108,2971479;
9700;4;1787,815914;108,2821312;
9800;0;1787,15863;108,3249989;
9800;1;1787,147403;108,3220361;
9800;2;1787,153565;108,3217879;
9800;3;1787,148659;108,3187284;
9800;4;1787,16;108,3216517;
9900;0;1786,68078;108,0275671;
9900;1;1786,668436;108,0457114;
9900;2;1786,664482;108,0452918;
9900;3;1786,670303;108,0373123;
9900;4;1786,664718;108,0479381;
10000;0;1785,773951;107,5502466;
10000;1;1785,775632;107,5540904;
10000;2;1785,752722;107,5862236;
10000;3;1785,754339;107,5772153;
10000;4;1785,747915;107,578869;
10100;0;1785,274899;107,5593975;
10100;1;1785,278806;107,560079;
10100;2;1785,277992;107,5634637;
10100;3;1785,271448;107,5580935;
10100;4;1785,280994;107,5611719;
10200;0;1785,429603;107,4872641;
10200;1;1785,431373;107,4892774;
10200;2;1785,4316;107,4901114;
10200;3;1785,44286;107,4800555;
10200;4;1785,436631;107,5038051;
10300;0;1785,173487;107,5007449;
10300;1;1785,169244;107,4921849;
10300;2;1785,177984;107,5046851;
10300;3;1785,178084;107,46877;
10300;4;1785,173576;107,4655789;
10400;0;1784,406857;107,3716583;
10400;1;1784,399543;107,3594998;
10400;2;1784,406101;107,3425961;
10400;3;1784,403468;107,3741909;
10400;4;1784,397692;107,3665145;
10500;0;1784,119244;107,3800327;
10500;1;1784,117135;107,374889;
10500;2;1784,127025;107,3726245;
10500;3;1784,134136;107,3690295;
10500;4;1784,120558;107,3903999;
10600;0;1783,69937;107,2970568;
10600;1;1783,671584;107,2998448;
10600;2;1783,625636;107,3328949;
10600;3;1783,675296;107,3042463;
10600;4;1783,676725;107,3072575;
10700;0;1783,084371;107,324687;
10700;1;1783,094371;107,3375045;
10700;2;1783,092583;107,3307589;
10700;3;1783,10061;107,3244765;
10700;4;1783,100718;107,3279445;
10800;0;1782,464638;107,2404962;
10800;1;1782,469022;107,2354814;
10800;2;1782,468023;107,2452779;
10800;3;1782,479234;107,236857;
10800;4;1782,469431;107,2408778;
10900;0;1781,868348;107,1520507;
10900;1;1781,860754;107,1754201;
10900;2;1781,867352;107,164212;
10900;3;1781,87049;107,1700031;
10900;4;1781,866192;107,1634209;
11000;0;1781,342433;106,9643912;
11000;1;1781,324263;106,9600819;
11000;2;1781,330455;106,9686667;
11000;3;1781,336645;106,9560588;
11000;4;1781,338776;106,9609439;
11100;0;1781,064064;107,0155836;
11100;1;1781,044061;107,0168854;
11100;2;1781,049755;107,0251227;
11100;3;1781,05228;107,0230612;
11100;4;1781,101966;107,0350856;
11200;0;1780,326894;106,9004717;
11200;1;1780,329236;106,8985373;
11200;2;1780,322;106,8920624;
11200;3;1780,322562;106,891924;
11200;4;1780,31902;106,8921855;
11300;0;1779,980968;107,1784035;
11300;1;1780,021964;107,1393944;
11300;2;1780,033553;107,1448072;
11300;3;1780,024266;107,1323017;
11300;4;1780,019276;107,1334027;
11400;0;1779,380484;107,1066106;
11400;1;1779,388184;107,1170039;
11400;2;1779,396953;107,1092197;
11400;3;1779,383103;107,1109753;
11400;4;1779,37568;107,1052473;
11500;0;1778,718986;106,8853879;
11500;1;1778,712481;106,8816689;
11500;2;1778,718874;106,8868582;
11500;3;1778,724963;106,875592;
11500;4;1778,720684;106,8831337;
11600;0;1778,263193;106,3582126;
11600;1;1778,266767;106,3739255;
11600;2;1778,358611;106,091126;
11600;3;1778,330148;106,220164;
11600;4;1778,182471;106,3794095;
11700;0;1776,100407;106,7899435;
11700;1;1776,100806;106,7818844;
11700;2;1776,091258;106,7843376;
11700;3;1776,101413;106,7840867;
11700;4;1776,087137;106,7903691;
11800;0;1773,849793;106,0828526;
11800;1;1773,860337;106,0731829;
11800;2;1773,686481;106,5476175;
11800;3;1773,864199;106,0829801;
11800;4;1773,868055;106,0769067;
11900;0;1773,65169;105,09682;
11900;1;1773,65789;105,0794444;
11900;2;1773,662673;105,0667434;
11900;3;1773,659919;105,0856752;
11900;4;1773,66448;105,0759517;
12000;0;1774,054236;105,7081208;
12000;1;1774,079986;105,734349;
12000;2;1774,113652;105,7179577;
12000;3;1774,117056;105,7137747;
12000;4;1774,121152;105,7126529;
12100;0;1774,078031;105,6549237;
12100;1;1774,0837;105,6491415;
12100;2;1774,073932;105,6429808;
12100;3;1774,073215;105,6428407;
12100;4;1774,072669;105,6393417;
12200;0;1773,527462;105,5566858;
12200;1;1773,533254;105,5543222;
12200;2;1773,521714;105,5655013;
12200;3;1773,528943;105,5703238;
12200;4;1773,530439;105,5648669;
12300;0;1772,240915;104,4144567;
12300;1;1772,336953;104,3403103;
12300;2;1772,346461;104,3268549;
12300;3;1772,336119;104,3389901;
12300;4;1772,256597;104,3892459;
12400;0;1772,11959;104,3609274;
12400;1;1772,112273;104,3594364;
12400;2;1772,111077;104,3634151;
12400;3;1772,097628;104,3607514;
12400;4;1772,121623;104,36713;
12500;0;1772,108587;104,5637565;
12500;1;1772,125418;104,5831763;
12500;2;1772,109812;104,564755;
12500;3;1772,102882;104,564355;
12500;4;1772,113058;104,5821924;
12600;0;1771,695069;104,730424;
12600;1;1771,687991;104,7372412;
12600;2;1771,693806;104,735751;
12600;3;1771,689755;104,7369345;
12600;4;1771,689602;104,7609254;
12700;0;1770,882196;104,8353471;
12700;1;1770,884267;104,8228628;
12700;2;1770,877445;104,8427393;
12700;3;1770,879946;104,8255812;
12700;4;1770,878625;104,8314679;
12800;0;1769,903612;105,2845473;
12800;1;1769,8942;105,2814381;
12800;2;1769,8811;105,2951872;
12800;3;1769,868212;105,3356405;
12800;4;1769,838992;105,3611749;
12900;0;1768,926067;105,841523;
12900;1;1768,914064;105,8353499;
12900;2;1768,92949;105,8462421;
12900;3;1768,923294;105,832553;
12900;4;1768,950111;105,8226865;
13000;0;1767,565551;105,9883448;
13000;1;1767,575042;105,9930189;
13000;2;1767,574462;105,9907743;
13000;3;1767,565228;105,9822987;
13000;4;1767,578492;105,9794611;
13100;0;1766,348182;106,1028749;
13100;1;1766,363931;106,1180227;
13100;2;1766,352976;106,1206919;
13100;3;1766,3489;106,1169961;
13100;4;1766,351744;106,1168626;
13200;0;1765,651791;106,0033847;
13200;1;1765,653798;105,9991068;
13200;2;1765,655173;105,9967805;
13200;3;1765,639682;106,0373489;
13200;4;1765,652493;105,9995667;
13300;0;1765,69495;106,0458268;
13300;1;1765,690954;106,0517646;
13300;2;1765,687321;106,0515306;
13300;3;1765,687937;106,0534085;
13300;4;1765,687817;106,0499631;
13400;0;1766,145862;105,5783472;
13400;1;1766,126826;105,5789781;
13400;2;1766,128955;105,5620125;
13400;3;1766,15465;105,5141269;
13400;4;1766,13469;105,5599187;
13500;0;1766,256177;105,1093022;
13500;1;1766,278679;105,1019331;
13500;2;1766,24299;105,0993318;
13500;3;1766,270654;105,1083768;
13500;4;1766,255322;105,1043508;
13600;0;1765,812606;104,8323344;
13600;1;1765,836853;104,8367432;
13600;2;1765,838481;104,8339607;
13600;3;1765,832138;104,8287965;
13600;4;1765,885155;104,8454166;
13700;0;1765,139824;104,7100388;
13700;1;1765,11321;104,7110615;
13700;2;1765,096242;104,7159154;
13700;3;1765,127095;104,7166508;
13700;4;1765,124053;104,7127461;
13800;0;1764,634032;104,8735388;
13800;1;1764,64733;104,8811076;
13800;2;1764,633317;104,8810757;
13800;3;1764,654587;104,8833067;
13800;4;1764,631371;104,8505061;
13900;0;1764,611543;104,8020442;
13900;1;1764,611953;104,8013707;
13900;2;1764,605424;104,8126493;
13900;3;1764,618848;104,7989939;
13900;4;1764,610295;104,8160597;
14000;0;1763,360986;104,4464159;
14000;1;1763,340364;104,4331064;
14000;2;1763,34007;104,4349023;
14000;3;1763,34955;104,4350833;
14000;4;1763,344839;104,4400306;
14100;0;1762,63459;104,6293633;
14100;1;1762,624548;104,6321621;
14100;2;1762,632395;104,6333189;
14100;3;1762,638665;104,6370148;
14100;4;1762,613958;104,649102;
14200;0;1762,124994;104,5058264;
14200;1;1762,137275;104,4963741;
14200;2;1762,122416;104,4943596;
14200;3;1762,136034;104,4933214;
14200;4;1762,125455;104,4844267;
14300;0;1761,561533;104,3733003;
14300;1;1761,573408;104,361651;
14300;2;1761,557203;104,372863;
14300;3;1761,563456;104,3692022;
14300;4;1761,546728;104,3905234;
14400;0;1761,38671;104,4920583;
14400;1;1761,382396;104,4865628;
14400;2;1761,152284;104,4123266;
14400;3;1761,254428;104,4542514;
14400;4;1761,26074;104,454447;
14500;0;1760,958119;104,3962643;
14500;1;1760,946165;104,395827;
14500;2;1760,951345;104,3962009;
14500;3;1760,93931;104,3838834;
14500;4;1760,931745;104,3730661;
14600;0;1760,347391;104,3983189;
14600;1;1760,34571;104,4013419;
14600;2;1760,338486;104,3979489;
14600;3;1760,342279;104,408703;
14600;4;1760,353504;104,4063692;
14700;0;1759,738889;104,2904916;
14700;1;1759,731052;104,2873085;
14700;2;1759,743357;104,2887114;
14700;3;1759,735288;104,284021;
14700;4;1759,730419;104,2857091;
14800;0;1758,967407;104,2682472;
14800;1;1758,969367;104,256849;
14800;2;1758,968083;104,2637847;
14800;3;1758,941882;104,248117;
14800;4;1758,972782;104,2606642;
14900;0;1758,128758;104,2549874;
14900;1;1758,130569;104,2559237;
14900;2;1758,123773;104,2551826;
14900;3;1758,119917;104,2539852;
14900;4;1758,123883;104,2570374;
15000;0;1757,55273;104,3842928;
15000;1;1757,535545;104,3755901;
15000;2;1757,547131;104,3805075;
15000;3;1757,546821;104,3869164;
15000;4;1757,550872;104,3760978;
15100;0;1757,195149;104,3767184;
15100;1;1757,21223;104,3695044;
15100;2;1757,20141;104,3810439;
15100;3;1757,198932;104,3758566;
15100;4;1757,197397;104,3709371;
15200;0;1756,656877;105,0334777;
15200;1;1756,65977;105,0260934;
15200;2;1756,662894;105,0180021;
15200;3;1756,669512;105,0184897;
15200;4;1756,669918;105,0158459;
15300;0;1756,187453;105,6065119;
15300;1;1756,198908;105,6061958;
15300;2;1756,188267;105,60111;
15300;3;1756,189893;105,6150524;
15300;4;1756,191438;105,6042642;
15400;0;1755,834986;105,3091258;
15400;1;1755,841779;105,2958553;
15400;2;1755,838817;105,3045231;
15400;3;1755,839745;105,2956171;
15400;4;1755,840623;105,2955429;
15500;0;1755,209827;104,9400114;
15500;1;1755,217328;104,9330119;
15500;2;1755,207305;104,9389401;
15500;3;1755,206646;104,9350826;
15500;4;1755,207326;104,9314112;
15600;0;1754,398105;104,7240079;
15600;1;1754,403527;104,7377193;
15600;2;1754,39296;104,7192064;
15600;3;1754,398111;104,7254236;
